-0.337197603669,input
-0.146530144533,input
-0.218198909481,input
-0.214339428852,input
-0.207313864007,input
-0.21095625756,input
-0.549742177834,input
0.0362520027403,input
0.0362520027403,input
-0.300197844751,input
-0.364007126872,input
-0.595860973843,input
0.0362520027403,input
0.0362520027403,input
-0.286251854024,input
0.0362520027403,input
-0.339362329242,input
-0.397674451679,input
0.0362520027403,hidden
0.388363554668,hidden
0.161318904752,hidden
0.257124753186,hidden
0.168439808498,hidden
0.262843752278,hidden
0.237141494429,hidden
0.0362520027403,hidden
0.22701911101,hidden
0.386218477455,hidden
0.238727162783,hidden
-0.034688652287,hidden
0.0362520027403,hidden
0.181868714976,hidden
-0.471238598497,hidden
0.243718077066,hidden
0.835538671655,hidden
-0.244946273956,hidden
0.616105157819,hidden
0.234951183008,hidden
0.205246361441,hidden
0.253606551266,hidden
0.0528136728438,hidden
0.216355156925,hidden
0.0904980312054,hidden
0.359202759518,output
0.642729235698,output
